PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
7C0hB,4rk2/2Qn2b1/3P2rp/3R4/4p3/P3B2q/BPR2P2/1K6 w - - 2 47,d5b5 h3f1 e3c1 f1b5 a2c4 b5f5,2154,81,100,101,fork,https://lichess.org/qQwbaZYX#93,
7C21G,rnb2rk1/pppp2pp/4p3/4P3/7q/2NB2P1/PPP4P/R2QK2R b KQ - 0 11,h4d4 d3h7 g8h7 d1d4,1183,77,100,212,discoveredAttack kingsideAttack,https://lichess.org/88MI9w91/black#22,Dutch_Defense Dutch_Defense_Blackmars_Second_Gambit
7CDpA,r1b1r2k/1p3p2/p1p2npB/8/P2P4/2PQ3P/1qB3P1/R4RK1 w - - 1 23,f1f6 b2a1 g1h2 e8e1,1982,233,100,5,defensiveMove,https://lichess.org/X9p1zFuS#45,
7CF75,r3k1r1/1b3p1p/p2qp3/3n4/1p1B4/1P1BP3/P4PPP/R2Q1RK1 w q - 3 17,d1f3 d5e3 f3b7 g8g2 b7g2 e3g2,2122,80,100,62,kingsideAttack,https://lichess.org/DFOB0i6F#33,Queens_Pawn_Game Queens_Pawn_Game_Colle_System
7CHW2,rnb1k2r/pp1p1ppp/8/3qp3/8/3B1P2/PPPQ2PP/R3K1NR b KQkq - 0 10,e8g8 d3h7 g8h7 d2d5,869,77,100,143,discoveredAttack kingsideAttack,https://lichess.org/euOtc4OC/black#20,Englund_Gambit_Declined Englund_Gambit_Declined_Other_variations
7CIOt,r2q3r/ppp2kp1/3pnn1p/b2N4/4P3/5Q1P/PP3PP1/R1B2RK1 b - - 3 17,h8f8 d5f6 d8f6 f3h5 f7g8 h5a5,1563,371,100,17,fork,https://lichess.org/2CtQLf4B/black#34,
7CRIs,rn1qk1r1/pp3p1p/3n2p1/3pBpb1/3P4/1QPB1P2/PP2K1PP/R6R b q - 2 16,d8b6 b3b6 a7b6 e5d6,2141,214,100,16,capturingDefender,https://lichess.org/w62UqkUi/black#32,
7CTjo,r1b1r3/3p1pp1/p3p1k1/1p3n2/4QPq1/B1P2R2/P5PP/R5K1 b - - 1 19,a8b8 f3g3 g4g3 h2g3,1319,74,100,1068,pin,https://lichess.org/7j4vOSFE/black#38,
7CUEW,r4rk1/2pqb1p1/p3p2B/1p1p3Q/2n5/1BP5/PP3PPP/2R1R1K1 b - - 0 19,g7h6 h5g6 g8h8 g6h6,1583,89,100,41,kingsideAttack,https://lichess.org/d9MFAghg/black#38,
7CfSU,2r3k1/1p3ppp/2nQ4/b7/P6P/2p2P2/1r3P1K/2R3R1 w - - 5 29,g1g2 a5c7 d6c7 c8c7,1132,75,100,898,pin,https://lichess.org/8yo82S86#57,
7CjH3,2krr2b/1ppq1p2/p1nN1p1p/3N2p1/4P3/1Q6/PPP2PPP/2KR3R b - - 0 18,c7d6 d5b6 c8b8 b6d7,832,75,100,502,fork,https://lichess.org/HHDEZCDS/black#36,Indian_Defense Indian_Defense_Other_variations
7CmYm,4r1k1/ppq2pbp/5np1/3pr3/8/2P1B1NP/PP1Q1PP1/R3R1K1 w - - 2 18,e3f4 e5e1 a1e1 e8e1 d2e1 c7f4,850,77,100,88,kingsideAttack,https://lichess.org/xlKQi4Ng#35,Indian_Defense Indian_Defense_Other_variations
7CwGl,rnb1k2r/1p2np1p/pq6/3B4/P1pb4/N1P5/1P2Q2P/RNB2RK1 w kq - 0 17,c3d4 b6d4 f1f2 d4d5,1974,220,100,6,fork,https://lichess.org/DDklOmJl#33,
7Cy9g,2k3r1/1ppb2r1/4pq2/3pN1p1/pP1P1PQp/P3P3/2P3R1/2K3R1 b - - 2 24,g5f4 g4g7 g8g7 g2g7 d7e8 g7g8,1562,74,100,213,pin,https://lichess.org/1NcLQYAO/black#48,
7DAqZ,r4rk1/pp1q2pp/2n1R3/3p4/4B3/2P5/PP3bPP/RNBQ3K b - - 0 15,d7e6 e4d5 e6d5 d1d5,1119,76,100,66,pin,https://lichess.org/1DexWK6n/black#30,French_Defense French_Defense_Exchange_Variation
7DCDR,5q2/r6k/1p2r1p1/1Pp1b1Qp/2PpNp1P/P2P1P1K/2N1P3/R7 b - - 11 39,f8f5 g5f5 g6f5 e4g5 h7h6 g5e6,1153,76,100,167,fork,https://lichess.org/uRB66rYC/black#78,
7De96,3r1rk1/bpp3p1/p1p1bp2/5Nqp/2NPP3/1P2P2P/P3Q1P1/R4RK1 b - - 4 21,g7g6 h3h4 g5g4 f5h6 g8h7 h6g4,1882,76,100,93,fork,https://lichess.org/I1gwWtMP/black#42,
7DeKv,2r3k1/2pqn1p1/p1n4p/1p1pPp2/3P3P/PP3N2/2R1QPP1/2R3K1 w - - 2 30,f3e1 c6d4 e2e3 d4c2,1472,500,100,0,fork,https://lichess.org/MHKugz3C#59,
7DjZA,r7/4Npqk/2pp3p/6r1/pb1pP3/3P1Q1P/RPP3P1/5RK1 w - - 4 27,f3f7 g5g2 g1h1 g2g1,1418,76,100,146,kingsideAttack,https://lichess.org/udX2x2s3#53,
7Dpc7,r2r2k1/1b3p1p/p2P1p2/np1B4/8/5N2/P4PPP/3R1RK1 b - - 1 22,d8d6 d5f7 g8f7 d1d6,1028,77,100,843,discoveredAttack,https://lichess.org/tFb4YQhe/black#44,
7EJNp,4r1k1/1b3pp1/p4q2/1p3Nn1/1B1PPp2/P4P2/2r3B1/Q5KR b - - 6 30,e8c8 f5e7 f6e7 b4e7,1530,405,100,16,fork,https://lichess.org/g0TbkODI/black#60,
7Ee49,r4rk1/p1q2p1p/b3N1p1/1p1pP3/1P4Q1/2P5/P4PPP/2R1R1K1 b - - 0 20,f7e6 g4e6 c7f7 e6a6,1598,287,100,6,fork,https://lichess.org/eonmSC2p/black#40,
7EfIy,2k2b1r/1p3p1p/p2p1rp1/3B4/PP3B2/8/2P2PPP/RN3K2 w - - 4 19,f4g5 f6f5 g5f6 f5f6,1584,143,100,34,fork,https://lichess.org/J3dkNUE5#37,
7EhmE,2r2r2/1q1kn1p1/6p1/4p3/3pN1P1/1N1Q2KP/P3R3/8 b - - 3 41,d7e8 e4d6 e8d7 d6b7,962,77,100,178,fork,https://lichess.org/s9i8aXy7/black#82,
7EqsV,r4k1r/ppp2p2/2b2q1p/2Q3p1/8/P1P3N1/2P2PPP/R3R1K1 b - - 2 17,f8g7 g3h5 g7g6 h5f6,1684,126,100,10,fork,https://lichess.org/ANFAZDkT/black#34,Scandinavian_Defense Scandinavian_Defense_Other_variations
7Es0J,r2r3k/p4pp1/2p4p/1p2Pp2/1P2Q3/2P4R/P4q1P/2B1R2K w - - 0 27,e4e2 f2e2 e1e2 d8d1 h1g2 d1c1,1095,75,100,285,fork,https://lichess.org/zKP46WDd#53,
7F09W,r4r1k/1pp3b1/1n1p3p/p2Ppb1P/2P1N2B/3B4/PPK2PR1/3R4 b - - 2 23,b6c4 d1g1 f8f7 g2g7 f7g7 h4f6,2220,78,100,105,pin quietMove,https://lichess.org/7kgphSy4/black#46,
7FHJn,rn1qkb1r/ppp1pppp/1n1pb3/8/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq - 0 6,e6c4 f1c4 b6c4 d1a4 c7c6 a4c4,1306,75,100,195,fork,https://lichess.org/nArHy7ok/black#12,Alekhine_Defense Alekhine_Defense_Two_Pawns_Attack
7FKUB,r2qk2r/pp1npp1p/3p2p1/3Pn3/Q2NP3/P1P4B/7P/R1B1K2R w KQkq - 2 16,c1f4 e5d3 e1d2 d3f4 a4d7 d8d7 h3d7 e8d7,1403,380,100,8,fork,https://lichess.org/wG4heXEJ#31,
7FMXv,r4rk1/pp1q1ppp/5n2/8/1n1P1Q2/2N2P2/PP2NKP1/R6R w - - 1 20,h1h4 b4d3 f2g1 d3f4,985,75,100,185,fork,https://lichess.org/d3LQvrpR#39,
7FluK,r3k2r/pppb2p1/2pb4/4Pp2/3Pq3/1KP5/PP1NB2P/R1B1Q2n b kq - 1 17,e4d5 e2c4 d5a5 e5d6,1722,76,100,89,defensiveMove discoveredAttack,https://lichess.org/lvVBQF6H/black#34,Petrovs_Defense Petrovs_Defense_Stafford_Gambit
7Fygq,2br3k/pp1q2p1/1b2p1Qp/1P6/3rp3/P3R2P/2B2PP1/R5K1 b - - 0 27,d4d2 c2e4 h8g8 g6h7 g8f7 e3f3 f7e7 h7g7 e7d6 g7g3,1473,500,100,0,deflection kingsideAttack,https://lichess.org/FABNvrMk/black#54,
7G3xC,2kr3r/ppq2p1p/5B1b/6p1/8/5Q1P/PPP2PP1/2KR1B1R w - - 1 16,f6h8 g5g4 f3e3 h6e3 f2e3 d8h8,2074,94,100,81,discoveredAttack,https://lichess.org/gK2SXFzV#31,
7G9PD,r2q2k1/2p5/bp1p1p1n/p2P3p/3P2pP/2R1Q3/PP3PP1/5RK1 b - - 3 24,h6f5 e3e6 g8g7 e6f5 a6f1 g1f1,1151,91,100,54,fork,https://lichess.org/85X8KqNO/black#48,
7GDVY,r1b1k2r/pp1p1ppp/4p3/2b1N3/2B1n2q/8/PPP2PPP/RNBQ1RK1 w kq - 1 10,d1g4 c5f2 g1h1 e4g3 g4g3 f2g3,1452,75,100,1202,kingsideAttack pin,https://lichess.org/L9MW6KL4#19,Sicilian_Defense Sicilian_Defense_Paulsen-Basman_Defense
7GKJG,r4rk1/p4ppp/2p1pn2/P1b5/2q5/2N2Q1P/1PPP1PP1/R1B2RK1 w - - 3 14,f3c6 c5f2 f1f2 c4c6,1283,117,100,29,discoveredAttack,https://lichess.org/DZvEEoLT#27,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit
7GbKc,2kr3r/ppp2ppp/3p2q1/2bNn3/2P1P3/P4B1b/1P3PP1/R1BQ1RK1 b - - 0 14,h8e8 d5f4 e5f3 d1f3,1486,471,100,1,fork,https://lichess.org/5EqbtJGf/black#28,
7GiEc,2r2r1k/7p/p2p2pP/8/1pqbb3/1P1R1P2/P1P2Q2/1KBR4 w - - 0 28,d3d4 c4c2 f2c2 e4c2 b1b2 c2d1,2210,76,100,142,fork,https://lichess.org/24pnitLS#55,
7H15Q,2r5/3k1r2/3Bp2p/p1pbQpq1/8/1P6/P4RPP/2R3K1 w - - 10 37,c1c5 c8c5 d6c5 g5c1 f2f1 c1c5,1415,75,100,924,fork,https://lichess.org/cuSIZfKR#73,
7H8sw,r3rk2/p4p1Q/1p3p1p/3p2q1/2pP4/2N2P1b/PP4P1/1BR2RK1 w - - 2 23,h7h8 f8e7 c3d5 g5d5 f1e1 h3e6,1730,335,100,12,defensiveMove pin,https://lichess.org/DTB2kWrH#45,
7HKzo,1r1r2k1/p1q2pp1/1p3b1p/8/2P1Q1B1/1P1p2P1/P2R1PP1/4R1K1 b - - 1 29,d8e8 e4e8 b8e8 e1e8,1053,171,100,5,kingsideAttack,https://lichess.org/RNxbj5a9/black#58,
7HLPL,r6k/Bp1q2p1/3Pn2p/5p2/4pn2/R1Q4P/P4PP1/3R2K1 w - - 2 33,a7e3 f4e2 g1h1 e2c3 a3a8 h8h7,1233,76,100,130,defensiveMove fork,https://lichess.org/2ws3TrCn#65,
7HUKI,r1q2rk1/3b1ppp/8/1p1ppN2/6P1/2P4Q/P4P1P/RN4K1 b - - 0 26,a8a4 f5e7 g8h8 e7c8,1006,78,100,54,fork,https://lichess.org/gZZuzonx/black#52,
7HULo,1r4k1/5pp1/2p2p2/p1P1b3/P3Nq1p/2Q2P1P/5P2/3R1K1R w - - 5 31,c3a5 f4f3 d1d8 g8h7 e4d2 f3h1,2261,77,100,87,fork,https://lichess.org/bUvZebRH#61,
7Hs39,r3r1k1/pp4p1/2p3Qp/3b4/7q/2B5/PP3PPP/R3R1K1 b - - 5 24,h4g5 e1e8 a8e8 g6e8,1063,75,100,125,kingsideAttack,https://lichess.org/bWPhiCB0/black#48,
7HwMk,r4r1k/1p1n2pp/p7/3P1p2/P1B1b3/1QB1q1P1/1P4P1/5R1K b - - 0 23,d7c5 c3g7 h8g7 b3e3,1091,75,100,381,discoveredAttack,https://lichess.org/5DlHQHrx/black#46,
7I1wf,2rn1rk1/b3q1p1/p3p3/1p4N1/nP1pQP2/P4BBP/2P5/2K1R3 b - - 2 34,f8f5 e4f5 e6f5 e1e7,1541,106,100,28,discoveredAttack,https://lichess.org/LR4RRwu3/black#68,
7I6y3,3rb3/2p3pp/2P2k2/1P3p2/6q1/3rP3/PRQP3P/5R1K b - - 1 31,d3d2 c2c3 f6e6 b2d2 d8d2 c3d2,1424,74,100,648,discoveredAttack,https://lichess.org/W6KhYC20/black#62,
7IEBS,r3rnk1/1b2qp2/p3pQ2/1p1pn1N1/3P3P/P5P1/1P3PB1/R1R3K1 w - - 1 26,f6e5 f7f6 e5e3 f6g5,1448,177,100,30,fork,https://lichess.org/xfH62GHO#51,
7IT5Z,r1b4r/pp1pk1p1/4pn1p/4N3/8/2PB3P/P1R2PP1/R5K1 b - - 0 21,e7d6 e5f7 d6c5 f7h8,973,78,100,101,fork,https://lichess.org/K95T823a/black#42,
7IU8t,7r/p2k1p2/2pP1pn1/N3p3/4P3/4bNPr/PP2B1K1/R7 b - - 1 28,d7d6 a5c4 d6c7 c4e3,1377,75,100,207,fork,https://lichess.org/RkLmoeVL/black#56,
7IZKe,6k1/pp2p1bp/4q1p1/8/2nrP1P1/1Q4N1/P4BPP/R5K1 w - - 0 20,f2d4 g7d4 g1h1 d4a1,1304,75,100,257,fork,https://lichess.org/kKuStglF#39,
7IZTw,2kr4/p4r2/P1p1pNq1/2P1P1p1/2Q2n1p/R7/5PPP/5RK1 w - - 0 34,a3b3 d8d4 c4d4 f4e2 g1h1 e2d4,1929,76,100,69,fork,https://lichess.org/O8l9fxjn#67,
7Ijgl,8/3nkp1p/4p1p1/1n1p1q2/1b1P4/1P2PP1P/1QR2P2/1NKR4 w - - 19 34,b1d2 b4a3 d2b1 a3b2,1397,82,100,92,pin,https://lichess.org/AvjaKbNi#67,
7Ip7h,1r2b1rk/1p5p/p1p5/P1Pp1Q2/3P2pq/4P3/1P3P1P/R5RK b - - 0 26,e8g6 f5e5 g8g7 e5b8,1139,75,100,168,deflection,https://lichess.org/nbLm3PTI/black#52,
7J0ZH,r3k2r/4bp2/p1q4p/3b4/Pp1Qp3/3B3P/1PP3P1/2KRR3 b kq - 1 23,e7f6 d3e4 d5e4 e1e4 e8f8 d4b4 f8g8 d1d6 f6g5 c1b1,1727,391,100,8,defensiveMove,https://lichess.org/x32xv6g8/black#46,
7J3Bp,2krr3/pp4p1/2pb3p/4nb2/5B2/1B6/PPP2PPP/RN2R1K1 w - - 4 17,f4g3 e5f3 g2f3 e8e1,1229,106,100,69,discoveredAttack kingsideAttack,https://lichess.org/UD2HvoUK#33,Latvian_Gambit Latvian_Gambit_Mason_Countergambit
7J7cE,5r2/1Rp1bbpk/p2p1p1p/2p2P2/q1P1PB2/6Q1/PR4PP/6K1 w - - 2 28,b7c7 a4d1 g1f2 d1d4,1126,77,100,338,kingsideAttack,https://lichess.org/pSB9PMg8#55,
7JCWH,1r2r1k1/6p1/pp2PnQ1/2pP1p2/1PP4q/P6P/5R2/3R2K1 b - - 1 32,h4h3 g6f7 g8h8 f2h2 h3h2 g1h2,1426,75,100,1509,pin,https://lichess.org/eucdoYd4/black#64,
7JSf4,r2q1b1r/pp1k3p/3p2pn/2pPp3/8/P2PBQ2/1PP3PP/R4RK1 b - - 0 19,d8e7 e3h6 f8h6 f3h3 d7c7 h3h6,1628,231,100,8,fork,https://lichess.org/AiZJgH0r/black#38,
7JTpH,2r2r1k/p1p2p1p/5q2/1p2bP1Q/3pP3/1P5R/P1P3PP/2R3K1 b - - 3 28,f6g7 f5f6 g7g6 h5e5,1606,173,100,33,discoveredAttack,https://lichess.org/iaQWKp0d/black#56,
7JfrA,r2q1rk1/p1p3pp/6p1/2P1b3/6P1/1P2B2P/5P2/1R1QR1K1 b - - 2 21,d8h4 d1d5 g8h8 d5e5,966,75,100,1187,fork,https://lichess.org/Z6jwG8Pn/black#42,
7Jjn5,r3r1k1/p1pnqpB1/1p4p1/4p3/2B5/5b1P/PPPQ1PP1/R2R2K1 w - - 0 17,d2d7 f3d1 d7e7 e8e7 g7f6 e7d7,1534,437,100,11,defensiveMove,https://lichess.org/ofqn6uzb#33,
7JuU0,r1b1k2r/pp1nbppp/1q6/3pnB2/3N4/2P5/PP2Q1PP/RNB2RK1 b kq - 3 12,e8g8 f5d7 c8d7 e2e5,1862,78,100,124,capturingDefender,https://lichess.org/nKxLzBi7/black#24,French_Defense French_Defense_La_Bourdonnais_Variation
7Jz7t,5rk1/p2bq1b1/1p1p1rpp/2p1p3/2P1B2P/3PB1P1/PP1Q1P1K/R3R3 w - - 2 22,e3h6 f6f2 d2f2 f8f2,957,79,100,132,fork,https://lichess.org/UJuS6HK2#43,
7KGkg,r4r1k/pbp1Nppp/1p2p3/1B6/3PPq2/2P5/P4PPP/R2QK2R w KQ - 1 14,b5c6 b7c6 e7c6 f4e4 e1f1 e4c6,1022,77,100,1371,capturingDefender fork,https://lichess.org/2RysVQBY#27,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
7KLOa,r3kb1r/ppp1qn1p/3pb3/6pQ/8/3P2P1/PPPK2BP/RN2R3 b kq - 3 14,e8c8 e1e6 e7e6 g2h3 e6h3 h5h3,1828,78,100,136,pin,https://lichess.org/pWuiHU0B/black#28,Bird_Opening Bird_Opening_Other_variations
7KYqx,r1bq2rk/ppp2p2/3b1n2/7R/2Bp4/5Q2/PPP2PPP/RN4K1 b - - 4 16,f6h5 f3h5 h8g7 h5f7 g7h8 f7h5,2149,198,100,14,kingsideAttack,https://lichess.org/QHCJ9DcC/black#32,
7KhVk,r1b1kb1r/p4p1p/1qp3p1/8/3p4/5P2/PP2N1PP/RNBQ1RK1 w kq - 0 12,d1d4 f8c5 c1e3 c5d4,1559,320,100,9,pin,https://lichess.org/6cdSZj5Z#23,
7Kklt,kr5r/np3p2/pR2pP1p/P2pP1pP/3P2P1/2qBK3/4Q3/1R6 b - - 1 30,c3a5 e2b2 h8c8 b6b7,2129,76,100,62,quietMove,https://lichess.org/lukRvumx/black#60,
7KpQ6,3r1r2/pp6/4n2k/4Q1pq/2p2pR1/5P2/PP5P/6RK b - - 3 29,h5g6 g4h4 g5h4 g1g6 h6g6 e5e6,1586,437,100,4,discoveredAttack,https://lichess.org/u9xjyN78/black#58,
7Ks1p,r1b2rk1/pp3ppp/5P2/1P1q4/7P/1R1B2P1/2P4K/3Q1R2 b - - 0 25,f8e8 d3h7 g8h7 d1d5,1281,82,100,170,discoveredAttack kingsideAttack,https://lichess.org/oU0gURqz/black#50,
7Kv5K,1r5k/6p1/p4n2/1r2QNqp/7P/8/P1R3P1/6RK b - - 0 29,g5h4 f5h4 b5e5 h4g6 h8h7 g6e5,937,76,100,204,fork,https://lichess.org/zrVc2IG8/black#58,
7L3aX,r2qr1k1/pp3pp1/2n4p/2pp1Pb1/7P/2N1BBQ1/PPP2P2/R3K1R1 w Q - 0 17,f3d5 e8e3 f2e3 g5h4 e1c1 h4g3,2125,212,100,16,pin,https://lichess.org/mO9Gnb93#33,
7LF5G,rnb1k2r/ppp2ppp/2qbp3/8/3P1B2/2P2Q2/P1PK1PPP/R4BNR w kq - 4 9,a2a4 c6f3 g1f3 d6f4,1413,76,100,219,capturingDefender,https://lichess.org/ho5KyvUH#17,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
7LFhU,rn3rk1/pp3ppp/4p3/3p4/1P6/2q1B1QP/5PP1/R1R3K1 b - - 1 20,c3b4 e3c5 b4c5 c1c5,2052,76,100,84,fork,https://lichess.org/SjBatqgW/black#40,
7LGSp,1k1r4/5Q2/1n5p/p3PB2/2pP4/q1P2N1P/P2K2r1/1R6 w - - 9 36,d2e3 a3c3 e3f4 d8d4 f5e4 d4e4,1459,163,100,51,deflection,https://lichess.org/rtDqFtUC#71,
7LHeD,r2q1rk1/p3n1bp/2Pp1pp1/8/8/2P1B3/PP3PPP/R2Q1RK1 b - - 0 15,e7c6 d1d5 f8f7 d5c6,1133,81,100,67,fork,https://lichess.org/zMNakwME/black#30,Ruy_Lopez Ruy_Lopez_Cozio_Defense
7LNAC,3r2k1/1p2q1p1/p2b1r1p/2p1Np2/2P5/3RQ2P/PP3PP1/R5K1 b - - 0 23,d6e5 d3d8 e7d8 e3e5,1516,355,100,7,kingsideAttack,https://lichess.org/NTCLBb4g/black#46,
7LcnE,r3r2k/ppp1qPpp/2n2n2/8/2B5/5N2/PPP2PPb/RNBQR1K1 w - - 0 12,f3h2 e7e1 d1e1 e8e1 h2f1 e1c1,985,91,100,66,fork,https://lichess.org/6LfNXXTe#23,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
7Lhz1,r3kbn1/pB1p1p2/1p2p2q/2p1P1N1/5P2/3P2P1/PPnN2Q1/R1B1K3 w Qq - 0 15,e1d1 c2e3 d1e2 e3g2,987,77,100,342,fork,https://lichess.org/wwVqItNg#29,Mieses_Opening Mieses_Opening_Other_variations
7MbHF,rnq4r/ppp2p1k/4p3/5p2/7P/3R1Q2/PPP2PP1/2K4R b - - 3 19,b8c6 f3h5 h7g8 d3g3 g8f8 h5h8,1480,75,100,234,deflection,https://lichess.org/gINGs5uO/black#38,
7MfOn,r4rk1/bpp3pp/p2p4/3NpP2/8/1P1P1N2/1PP5/R1B2K2 b - - 0 22,f8f5 d5e7 g8h8 e7f5,824,91,100,45,fork,https://lichess.org/Y4zisuhO/black#44,
7MgFP,2kr1r2/p4pp1/1nN1pn2/q4b2/3P1B2/1QP4P/P1P2P2/1K1R3R b - - 0 20,a5d5 c6e7 c8d7 e7d5,1281,78,100,112,fork,https://lichess.org/QS7Wq5pW/black#40,
7MjuL,1r1q2k1/p1pnb1pp/1pBpp3/4P3/5r2/5P1P/PPPQ1P2/2KRR3 w - - 0 18,d2f4 e7g5 f4d2 g5d2,1095,75,100,157,pin,https://lichess.org/d5ZAIWpz#35,Pseudo_Queens_Indian_Defense Pseudo_Queens_Indian_Defense_Other_variations
7MvB3,r1b1k2r/ppqp1pbp/2n3pB/4p3/2B1P3/3P1Q2/PPP2PPP/R3K1NR b KQkq - 0 9,g7h6 f3f7 e8d8 f7f6 c6e7 f6h8,1096,76,100,128,fork,https://lichess.org/7Ia1plUW/black#18,Kings_Pawn_Game Kings_Pawn_Game_Wayward_Queen_Attack
7MvBw,8/3N1p1n/3p1P1k/B1p1p3/2PnPrBK/7P/8/6R1 w - - 7 41,a5d2 d4f3 h4g3 f3d2,1892,75,100,127,fork,https://lichess.org/6Ija0iaq#81,
7N6WT,2kr1b1r/ppp2pp1/2n5/3q3p/8/3RB3/PPP1QPPP/4NRK1 b - - 0 13,d5b5 d3d8 c6d8 e2b5,926,134,100,14,discoveredAttack,https://lichess.org/qZzbhQ2O/black#26,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
7NEyf,r6r/ppp2kpp/5b2/4P3/3qP1Q1/3n4/PP4PP/1RB2R1K b - - 0 15,d4e5 g4d7 f7g8 d7d3,1422,423,100,4,fork,https://lichess.org/tHAJ4MRL/black#30,
7NWtx,r6k/6p1/p1P4p/1P3b2/4p3/1B1P1q2/1PQKN3/R1B5 w - - 0 28,d3d4 e4e3 d2c3 f5c2,1037,75,100,335,discoveredAttack,https://lichess.org/uGZi1sRK#55,
7NYRq,q3r1k1/p4pp1/8/1p6/2pP2n1/2P1p1Rb/P3P2P/R1BQ2K1 w - - 0 21,g3h3 g4f2 h3e3 f2d1 e3e8 a8e8,1575,76,100,3859,fork,https://lichess.org/LheO0UaS#41,
7Na5Y,3r1r2/pp1b1k2/4pp1b/2p2p1N/2P5/1P1B4/P1K3R1/6R1 b - - 3 31,f8g8 g2g8 d8g8 g1g8 f7g8 h5f6 g8f7 f6d7,1582,411,100,4,fork,https://lichess.org/3ti9g0Ka/black#62,
7Nay3,r1bqk2r/ppp2ppp/2Np1n2/6B1/2B1P3/8/PPP2bPP/RN1QK2R w KQkq - 0 8,e1f2 f6e4 f2g1 d8g5,1644,76,100,123,discoveredAttack fork,https://lichess.org/HKJtEwdu#15,Petrovs_Defense Petrovs_Defense_Italian_Variation
7No99,r1b2rk1/pppp2p1/4p2p/8/3Nn3/2PB4/P1P3PP/R4RK1 b - - 1 16,e4c3 d3h7 g8h7 f1f8,1774,233,100,5,deflection kingsideAttack,https://lichess.org/P6CMI9C4/black#32,
7Nr1T,3r1k1R/p7/3q2p1/1p1bRr2/2pp1Q2/P2P4/1PP2PP1/2K5 b - - 3 27,f8g7 f4h6 g7f6 e5f5,1617,75,100,191,pin,https://lichess.org/9d1Hce1s/black#54,
7NzA9,r3k1qN/ppp3pp/1b3n2/1Pp1p3/1n2P3/3P1P2/P5PP/RNBQK2R w KQq - 1 15,d1b3 g8b3 a2b3 b4c2 e1d1 c2a1,1799,75,100,241,fork,https://lichess.org/wtrzMNBD#29,Italian_Game Italian_Game_Two_Knights_Defense
7O9Th,2kr3r/2p3pp/1ppb1pn1/5b2/2P5/2N1BB2/1P3PPP/R3R1K1 b - - 1 16,c8b7 a1a7 b7a7 f3c6 f5c8 e1a1 d6a3 a1a3,1500,500,100,0,deflection,https://lichess.org/Y0llSA5z/black#32,Scotch_Game Scotch_Game_Steinitz_Variation
7OAcu,3r4/P2kpp2/3p2r1/1P1Pnq2/2PQ2pp/7P/4BPP1/1R3RK1 w - - 1 25,b1b3 e5f3 e2f3 g4f3,1666,281,100,11,kingsideAttack,https://lichess.org/BE9cwvmB#49,
7OEmX,2k4r/ppp4p/5p2/6R1/2B5/2N1nP2/Pr5P/R5K1 w - - 0 21,g5g8 h8g8 c4g8 b2g2 g1h1 g2g8,940,76,100,492,fork,https://lichess.org/oed7Sdj1#41,
7OHJn,r3r1k1/2pq1pp1/ppnb3p/3p1b2/P2P4/1Q2PN1P/1P1BBPP1/2R1R1K1 w - - 0 16,b3d5 d6h2 f3h2 d7d5,1351,75,100,1008,discoveredAttack,https://lichess.org/ur7wbbGX#31,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
7OJii,5r2/ppbqrp1k/2p2Q1p/2Pp1R2/3P4/4P3/PP4PP/5RK1 b - - 3 26,e7e6 f6f7 d7f7 f5f7 f8f7 f1f7 h7g6 f7c7,903,80,100,744,fork,https://lichess.org/iT4xWInh/black#52,
7OThf,2r2r2/qp2bp1k/p1n3p1/7Q/5B2/2PB3P/P4PP1/1R4K1 b - - 1 22,h7g7 h5h6 g7g8 d3c4 a7c5 h6g6 g8h8 g6h6,2364,116,100,21,pin,https://lichess.org/FNboU0H7/black#44,
7On6Z,2rqk2r/pp2pp1p/4b1pB/3pn3/3bPP2/2NB3P/PPQ3P1/R4R1K b k - 0 16,e5d3 c2a4 d8d7 a4d4,1706,75,100,259,fork,https://lichess.org/OYH2ZSK7/black#32,Sicilian_Defense Sicilian_Defense_Alapin_Variation
7Oz6k,5rk1/1p3ppp/1Q2p1b1/3pP1b1/q2N4/P1R1P3/1P2B1PP/6K1 w - - 1 23,b6b7 g5e3 c3e3 a4d4,1161,77,100,98,kingsideAttack pin,https://lichess.org/hdJcNpLS#45,
7PJbj,3r2k1/p1p2p1p/2q2bn1/4p2R/4P1p1/6P1/PP2PPK1/R1B4Q w - - 1 22,f2f3 c6c2 h1f1 d8d1,2081,133,100,9,pin,https://lichess.org/IxpnE2mg#43,
7PPAb,r1bq1rk1/5p1p/p4bpQ/2ppp3/1pB4P/5N2/PPP2PP1/R3K2R b KQ - 1 19,d5c4 f3g5 f6g5 h4g5 f8e8 h6h7 g8f8 h7h8 f8e7 h8f6,1604,75,100,186,kingsideAttack,https://lichess.org/em17eL9Z/black#38,
